##FastQC	0.11.5
>>Basic Statistics	pass
#Measure	Value
Filename	3_2B_control_S3_L008_R1_001.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	6873509
Sequences flagged as poor quality	0
Sequence length	101
%GC	49
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1128	32-33	0.12597605149834834
1128	34-35	0.1443485487161169
1128	36-37	0.1139728960358326
1128	38-39	0.1340681776361734
1128	40-41	0.14730176025454966
1128	42-43	0.15597239825591203
1128	44-45	0.20299919652036635
1128	46-47	0.18715574709595018
1128	48-49	0.15092625269399207
1128	50-51	0.09469067631954431
1128	52-53	0.1991238224970573
1128	54-55	0.15638342184770693
1128	56-57	0.14065205543879244
1128	58-59	0.1791137423276794
1128	60-61	0.15070554412997694
1128	62-63	0.1208651202657407
1128	64-65	0.15281623405870448
1128	66-67	0.1694315112830509
1128	68-69	0.1910031112005086
1128	70-71	0.18749826549416326
1128	72-73	0.1750009607036489
1128	74-75	0.22590511695399584
1128	76-77	0.2029161253462206
1128	78-79	0.17689166742704998
1128	80-81	0.2616092490707018
1128	82-83	0.22961417923790606
1128	84-85	0.2772675258957733
1128	86-87	0.2036994622672097
1128	88-89	0.36628261740249
1128	90-91	0.2801639174717465
1128	92-93	0.026466731791110476
1128	94-95	-0.05955288366470057
1128	96-97	-0.20351745107453922
1128	98-99	-0.2089903823568946
1128	100-101	-0.33796532154581627
1201	1	-0.116612611346806
1201	2	-0.10687434172809773
1201	3	-0.4255396849577622
1201	4	-0.17797055809589324
1201	5	-0.025700434572868858
1201	6	-0.1913641363442835
1201	7	-0.2864113651596796
1201	8	-0.32980636415884135
1201	9	-0.04837489462398281
1201	10-11	-0.023981090184349796
1201	12-13	0.007238471035350358
1201	14-15	0.07289196934315356
1201	16-17	0.024022592688410782
1201	18-19	0.020209602875574717
1201	20-21	-0.03002593503147466
1201	22-23	0.04101544707059901
1201	24-25	-0.03763434792745102
1201	26-27	-0.06602353333885702
1201	28-29	-0.06569986603317801
1201	30-31	-0.0127236386574765
1201	32-33	0.026885186517169757
1201	34-35	0.04152077726259762
1201	36-37	-0.032054884992852806
1201	38-39	-0.030464898068835566
1201	40-41	0.007405218459773266
1201	42-43	-0.038043864407349304
1201	44-45	0.04403942358589319
1201	46-47	-0.08944277330901684
1201	48-49	-0.1190091451276345
1201	50-51	-0.09193433081603786
1201	52-53	-0.0291306686535151
1201	54-55	-0.05996973600509392
1201	56-57	-0.060941600643438676
1201	58-59	-0.011247771455238365
1201	60-61	-0.01848195907346195
1201	62-63	-0.029559330101903925
1201	64-65	-0.03740135561605484
1201	66-67	-0.018596971941541085
1201	68-69	-0.050751910130934164
1201	70-71	-0.020898052101962605
1201	72-73	-0.07131055679247567
1201	74-75	0.008579868409221092
1201	76-77	-0.008373455041038369
1201	78-79	0.04115201603990215
1201	80-81	0.009630147485765406
1201	82-83	0.006875054923305868
1201	84-85	-0.017295467812338927
1201	86-87	0.08676416177072355
1201	88-89	0.27339369619512865
1201	90-91	0.16385319524047048
1201	92-93	0.12145847463067838
1201	94-95	0.14851330744406965
1201	96-97	0.1807092431059445
1201	98-99	0.4369160066379223
1201	100-101	0.2738834050979264
1202	1	0.024975723453724896
1202	2	-0.04992764801117744
1202	3	-0.22262954474589236
1202	4	-0.13485810020544164
1202	5	-0.10836558257818751
1202	6	-0.1768546077214026
1202	7	-0.24000551759306177
1202	8	-0.27135830836100183
1202	9	-0.0010110314607345572
1202	10-11	-2.5478476619156254E-4
1202	12-13	-0.004050786808520002
1202	14-15	-0.005215195430743336
1202	16-17	0.035507514161579934
1202	18-19	-0.049401248709010304
1202	20-21	-0.09772498343218672
1202	22-23	-0.006909714731811789
1202	24-25	-0.015275823808003963
1202	26-27	-0.008793333356713617
1202	28-29	-0.04083563173715987
1202	30-31	0.016078452815840194
1202	32-33	-0.04276487884137481
1202	34-35	0.036930996158666574
1202	36-37	-0.019608071122121373
1202	38-39	-0.05770024865794454
1202	40-41	-0.044160745713455185
1202	42-43	0.01887729915704739
1202	44-45	0.0469652736217796
1202	46-47	-0.01679294204441817
1202	48-49	-0.043964463983712676
1202	50-51	0.005287623872398228
1202	52-53	0.04047765693184857
1202	54-55	-0.027738620854790952
1202	56-57	0.007288650534086116
1202	58-59	-0.0333324070177099
1202	60-61	-0.04926627102437209
1202	62-63	-0.012256573156108175
1202	64-65	-0.020996111857797928
1202	66-67	0.013585960111377915
1202	68-69	-0.06949590497303149
1202	70-71	0.06580481785190528
1202	72-73	0.022308850229883603
1202	74-75	0.07556143847577346
1202	76-77	0.12134920780520986
1202	78-79	0.07271416014585697
1202	80-81	0.14706971092826393
1202	82-83	0.04914974558633389
1202	84-85	0.12943532861629592
1202	86-87	0.18343288210627406
1202	88-89	0.23726753077405505
1202	90-91	0.19694219105582533
1202	92-93	0.19369559544544046
1202	94-95	0.24303742742714718
1202	96-97	0.2582201640001571
1202	98-99	0.428788773002843
1202	100-101	0.29119526644731053
1203	1	-0.020715064601549926
1203	2	-0.1288049071119559
1203	3	-0.2530630699149796
1203	4	-0.20007809341106508
1203	5	-0.08885169097472101
1203	6	-0.2072316876939837
1203	7	-0.2466119697814122
1203	8	-0.2177973512428295
1203	9	-0.026704987002283076
1203	10-11	-0.04705323928005356
1203	12-13	-0.02117697406175978
1203	14-15	-0.006198378872660726
1203	16-17	0.04446687939625349
1203	18-19	-0.03339421307452284
1203	20-21	-0.03339818643111414
1203	22-23	-0.02423195568402292
1203	24-25	-0.02204214136610716
1203	26-27	-0.016296863868085154
1203	28-29	0.04073804744591314
1203	30-31	0.02878892509234987
1203	32-33	0.01136270637750414
1203	34-35	-0.06372524305719907
1203	36-37	-0.043325007461689324
1203	38-39	-0.01883515173729222
1203	40-41	0.056491181529999324
1203	42-43	0.029588923710790027
1203	44-45	0.020034937230164473
1203	46-47	-0.0038188081027286103
1203	48-49	0.003109056757885753
1203	50-51	0.05194749078692951
1203	52-53	0.03611916626189782
1203	54-55	0.023919050446380652
1203	56-57	0.03552371455344172
1203	58-59	-0.04125351377341957
1203	60-61	-0.05011235792283486
1203	62-63	-0.038160982503882224
1203	64-65	0.009768897869662396
1203	66-67	-0.061892148300209726
1203	68-69	-0.008896841705379188
1203	70-71	0.06492479935743489
1203	72-73	0.038785823692712995
1203	74-75	0.08613561722973628
1203	76-77	0.04241301841477707
1203	78-79	0.01147178014664263
1203	80-81	0.06413981567426674
1203	82-83	0.02561060758588951
1203	84-85	0.11178205982553635
1203	86-87	0.10039760547040544
1203	88-89	0.25711591591352345
1203	90-91	0.24042523580268238
1203	92-93	0.15212202909902572
1203	94-95	0.07936954279617936
1203	96-97	0.2564191028250846
1203	98-99	0.45715114095541054
1203	100-101	0.34766556911419144
1204	1	-0.0890059415212221
1204	2	-0.06796393675291057
1204	3	-0.25199364590539375
1204	4	-0.22645468131940305
1204	5	-0.06954395970827676
1204	6	-0.1678553273738217
1204	7	-0.14890772542223374
1204	8	-0.17904757963237472
1204	9	-0.16375586097292683
1204	10-11	-0.08334718222914717
1204	12-13	-0.13403766926349903
1204	14-15	-0.08858169185128162
1204	16-17	-0.037188792517760305
1204	18-19	-0.0994011144454916
1204	20-21	-0.11467481184341466
1204	22-23	-0.03370763740677063
1204	24-25	-0.004226675307201333
1204	26-27	-0.04681655825883979
1204	28-29	0.010775463262326923
1204	30-31	-0.05981131147112961
1204	32-33	-0.05680467991656002
1204	34-35	-0.10009411380315214
1204	36-37	-0.035744598315851306
1204	38-39	-0.046306647119820354
1204	40-41	-0.06210613805829013
1204	42-43	-0.033998490983719876
1204	44-45	0.037278027044152395
1204	46-47	-0.051677555983111745
1204	48-49	-0.006105980409508049
1204	50-51	-0.0274705245800817
1204	52-53	-0.019247787614638412
1204	54-55	0.022969350638391006
1204	56-57	-0.08110500739470439
1204	58-59	-0.0920684637520992
1204	60-61	-0.06349289977502082
1204	62-63	-0.04262066894506944
1204	64-65	-0.03882630611025206
1204	66-67	-0.08699352120183335
1204	68-69	7.091422608738185E-4
1204	70-71	0.00575371715963513
1204	72-73	-0.020947697801553034
1204	74-75	-0.024012811931044098
1204	76-77	-0.095390699606682
1204	78-79	0.0010016022111543066
1204	80-81	0.06843982977832752
1204	82-83	0.06985995928013722
1204	84-85	0.059191882018268416
1204	86-87	0.07740787418472905
1204	88-89	0.17195370324358805
1204	90-91	0.05762949939466466
1204	92-93	0.12847044896394522
1204	94-95	0.11845881345622189
1204	96-97	0.2151207042765222
1204	98-99	0.426719436640532
1204	100-101	0.36229672401199053
1205	1	0.00932218506619975
1205	2	-0.04037347483411935
1205	3	-0.060589644753981986
1205	4	-0.12635499118427873
1205	5	0.03618261416825419
1205	6	-0.01098729086734096
1205	7	-0.11103076548454283
1205	8	-0.12530126245265194
1205	9	-0.09327070231533696
1205	10-11	-0.020391803618288407
1205	12-13	-0.013013104428928557
1205	14-15	0.03206982868784536
1205	16-17	0.07246612298902733
1205	18-19	0.047279796692713205
1205	20-21	-0.0044616527455758614
1205	22-23	0.008341492262367467
1205	24-25	0.05763772071028228
1205	26-27	0.016542554816446398
1205	28-29	-0.004349921952204738
1205	30-31	0.026804176693040915
1205	32-33	-0.009734003632225097
1205	34-35	-0.01930986357456277
1205	36-37	0.010222819307500686
1205	38-39	-0.07018486852928163
1205	40-41	0.03279082763645391
1205	42-43	0.009962212900603618
1205	44-45	0.01734359817761799
1205	46-47	-0.02132402640202713
1205	48-49	0.02405758760836818
1205	50-51	-0.0037388751845668367
1205	52-53	0.0029855465653199076
1205	54-55	-0.020684663212406917
1205	56-57	-0.010072082134790605
1205	58-59	0.006578840592780466
1205	60-61	-0.050541225150077196
1205	62-63	-0.04071406865383409
1205	64-65	0.0032244109814243416
1205	66-67	0.021435586624370728
1205	68-69	-0.01369883379656045
1205	70-71	0.03667057008387786
1205	72-73	0.003753443449426186
1205	74-75	0.038024930627123865
1205	76-77	-0.007061641731368695
1205	78-79	0.05156937033739695
1205	80-81	0.16731604045257598
1205	82-83	0.10017644900210598
1205	84-85	0.08675175959624681
1205	86-87	0.1256495391581467
1205	88-89	0.2670807393775618
1205	90-91	0.19447399971638646
1205	92-93	0.22163236182926482
1205	94-95	0.1943497808103487
1205	96-97	0.35937000157748145
1205	98-99	0.5485382418828308
1205	100-101	0.4908821823749534
1206	1	-2.8848732642927644E-4
1206	2	-0.024797216512904896
1206	3	-0.21705043364781318
1206	4	-0.04656879253766277
1206	5	0.1161814233411178
1206	6	-0.013979296086993998
1206	7	-0.10079886439148567
1206	8	-0.18192446809267437
1206	9	-0.05278939788496473
1206	10-11	0.007645799663059449
1206	12-13	-0.027647708907771573
1206	14-15	0.05350820421643476
1206	16-17	0.13926840238205784
1206	18-19	0.03986546650381939
1206	20-21	3.910651081184824E-5
1206	22-23	-0.018717816341734306
1206	24-25	0.004809808138638516
1206	26-27	-0.059421026275551014
1206	28-29	-0.03873567999279004
1206	30-31	0.022734493736187744
1206	32-33	-0.07051677677716128
1206	34-35	-0.014096846043585742
1206	36-37	-0.004957338056556182
1206	38-39	-0.048149570081356785
1206	40-41	-0.057386326636454044
1206	42-43	-0.046339110291548025
1206	44-45	0.030717971327881344
1206	46-47	-0.01600842494271859
1206	48-49	-0.0433970443760785
1206	50-51	-0.09781767983562872
1206	52-53	-0.05382000447952606
1206	54-55	-0.034008577144746255
1206	56-57	-0.043931804780335426
1206	58-59	-0.05026384573002218
1206	60-61	-0.06981857212046094
1206	62-63	-0.07356195256234344
1206	64-65	-0.06345397138400699
1206	66-67	-0.03805963070573881
1206	68-69	-0.04536393177748721
1206	70-71	-0.03455218662264059
1206	72-73	-0.010381695444316108
1206	74-75	-0.034612297626956945
1206	76-77	-0.006213854005054031
1206	78-79	0.09525318262473803
1206	80-81	0.07917726682964599
1206	82-83	0.04179690345671361
1206	84-85	0.13929474283472842
1206	86-87	0.1703268177184185
1206	88-89	0.24775462470507392
1206	90-91	0.2225295851120066
1206	92-93	0.12814766957897206
1206	94-95	0.14251994063933182
1206	96-97	0.1663167291345502
1206	98-99	0.47483499433901954
1206	100-101	0.34453046450271785
1207	1	-0.05078394881352466
1207	2	0.055675928876766534
1207	3	-0.24941095547354308
1207	4	-0.03545230271432587
1207	5	-0.07112513221451877
1207	6	-0.1491560226985058
1207	7	-0.24003594579790644
1207	8	-0.3568240533503513
1207	9	-0.01325458038621008
1207	10-11	0.02104456515882447
1207	12-13	-0.08346499140277786
1207	14-15	-0.07270593745268883
1207	16-17	0.014062974483266544
1207	18-19	-0.11657649483974097
1207	20-21	-0.12481165987871634
1207	22-23	-0.06047529046427513
1207	24-25	-0.04231154612703136
1207	26-27	-0.05207863515663291
1207	28-29	-0.06159822550554139
1207	30-31	-0.05187349947483
1207	32-33	-0.02078902598272947
1207	34-35	0.015100595365431957
1207	36-37	-0.029463268279187105
1207	38-39	-0.024825130863412426
1207	40-41	-0.08563215926751155
1207	42-43	-0.06306533187277097
1207	44-45	-0.0077330313829406805
1207	46-47	-0.053887415718442355
1207	48-49	-0.1088149690328919
1207	50-51	-0.03539816490995662
1207	52-53	-0.03989424917877926
1207	54-55	0.0022005030621130572
1207	56-57	0.04368380012085282
1207	58-59	-0.03711140644127653
1207	60-61	-0.07695777362027201
1207	62-63	-0.07311206475851861
1207	64-65	-0.0349819378228986
1207	66-67	-0.053821891283568846
1207	68-69	-0.04104815656182126
1207	70-71	9.556899412999087E-4
1207	72-73	-0.010681291425221673
1207	74-75	0.008187163031010414
1207	76-77	-0.10047581558976049
1207	78-79	0.016261970790615976
1207	80-81	0.04484110723529966
1207	82-83	0.08005555520938401
1207	84-85	0.052293927305655075
1207	86-87	0.1280816166798644
1207	88-89	0.25650268112151764
1207	90-91	0.17958106400561036
1207	92-93	0.11590733246968199
1207	94-95	0.26891451715297165
1207	96-97	0.25868366949985244
1207	98-99	0.4469984141533203
1207	100-101	0.3710395973251863
1208	1	-0.08470542420122484
1208	2	0.022326616784727804
1208	3	-0.38579254103147065
1208	4	-0.24729096290501218
1208	5	-0.07932101942283509
1208	6	-0.11420670139041533
1208	7	-0.3098518999378044
1208	8	-0.35324054470934385
1208	9	-0.08095033031372623
1208	10-11	-0.07675299015509296
1208	12-13	-0.019598767533338446
1208	14-15	-0.04450007898694963
1208	16-17	0.034738997577157704
1208	18-19	-0.012546519627086639
1208	20-21	-0.08200699732385885
1208	22-23	-0.0932219750851786
1208	24-25	-0.05328421732961175
1208	26-27	-0.09831250146370252
1208	28-29	-0.028295889684088138
1208	30-31	0.01916332569728496
1208	32-33	-0.01174660589838794
1208	34-35	-0.06418734933312464
1208	36-37	-0.026336594269537272
1208	38-39	-0.03780414962255918
1208	40-41	-0.05196860536544534
1208	42-43	-0.05195544387981954
1208	44-45	0.02849629729799119
1208	46-47	-0.02735119886983739
1208	48-49	-0.11336949126693696
1208	50-51	-0.052196533668563916
1208	52-53	-0.03401178329577448
1208	54-55	-0.12996147419087833
1208	56-57	-0.09826927352885662
1208	58-59	-0.049781943423575115
1208	60-61	-0.0754206767665977
1208	62-63	-0.07425331933214352
1208	64-65	-0.09357312330812562
1208	66-67	-0.09753542307351637
1208	68-69	-0.05818540727238286
1208	70-71	-0.063623114032616
1208	72-73	-0.06293349639791757
1208	74-75	0.008707678029182375
1208	76-77	-0.041486099808992094
1208	78-79	0.07976134454700912
1208	80-81	0.03173127172264856
1208	82-83	0.09875211090154323
1208	84-85	0.012876804263022734
1208	86-87	0.10583656054834023
1208	88-89	0.18391391101020815
1208	90-91	0.10031462343091135
1208	92-93	0.14700440758883104
1208	94-95	0.14741058529031648
1208	96-97	0.146178445469765
1208	98-99	0.3619327721752299
1208	100-101	0.31126005299501713
1209	1	0.03522892081749518
1209	2	-0.04927891524862815
1209	3	-0.30427487791460095
1209	4	-0.0753511051739153
1209	5	-0.025345883241072897
1209	6	-0.20383055511604198
1209	7	-0.22000097273843267
1209	8	-0.3801587754060165
1209	9	-0.06444945879202635
1209	10-11	-0.060709161131242695
1209	12-13	-0.04466789717504582
1209	14-15	-0.01877214022406548
1209	16-17	-0.04783828115604649
1209	18-19	-0.06695271626066557
1209	20-21	-0.27340595326371897
1209	22-23	-0.16879581343711436
1209	24-25	-0.07950606167313623
1209	26-27	-0.07461677160841873
1209	28-29	-0.04652932609728566
1209	30-31	-0.14005139325514193
1209	32-33	-0.191566905186626
1209	34-35	-0.1707833091704103
1209	36-37	-0.08206992680648995
1209	38-39	-0.1442619410681445
1209	40-41	-0.152361374436083
1209	42-43	-0.041122631658979
1209	44-45	-0.10134163498300097
1209	46-47	-0.08382402640202713
1209	48-49	-0.10814772327245237
1209	50-51	-0.07214884927783771
1209	52-53	-0.043484660688562826
1209	54-55	-0.07929865284970816
1209	56-57	-0.07427221166847886
1209	58-59	-0.11469706614297337
1209	60-61	-0.19942399717080406
1209	62-63	-0.13737857642585283
1209	64-65	-0.16743621078023807
1209	66-67	-0.1725410973134487
1209	68-69	-0.09255246073956158
1209	70-71	-0.036434999864304984
1209	72-73	-0.09121093478891851
1209	74-75	-0.09021341134179295
1209	76-77	-0.072961900798731
1209	78-79	-0.04598568147606841
1209	80-81	0.01252329433859245
1209	82-83	-0.010979639080801462
1209	84-85	0.01137935026981296
1209	86-87	0.027851611697002454
1209	88-89	0.1424045735744528
1209	90-91	0.12841182355057867
1209	92-93	0.03558961571527419
1209	94-95	0.02206998806423144
1209	96-97	-0.016277666816300496
1209	98-99	0.3089818947325753
1209	100-101	0.2854093844474974
1210	1	-0.08946460451858584
1210	2	-0.11004148902138411
1210	3	-0.38706512088914735
1210	4	-0.18034471686578257
1210	5	-0.19344507961042723
1210	6	-0.17851446432295148
1210	7	-0.35360519895355935
1210	8	-0.4119279832558078
1210	9	-0.17920133740911837
1210	10-11	-0.21299640059095282
1210	12-13	-0.11493865538893999
1210	14-15	-0.09739662133184623
1210	16-17	-0.042850413891457606
1210	18-19	-0.1302930228657857
1210	20-21	-0.1978504797714038
1210	22-23	-0.1960781606648112
1210	24-25	-0.1960352408386683
1210	26-27	-0.1905409973522154
1210	28-29	-0.20419749473178683
1210	30-31	-0.16509262477618591
1210	32-33	-0.192567971587998
1210	34-35	-0.24338855633649814
1210	36-37	-0.1619739107035798
1210	38-39	-0.10722569310078
1210	40-41	-0.1900329813102033
1210	42-43	-0.18020878796801298
1210	44-45	-0.0965407246280563
1210	46-47	-0.1389945685581253
1210	48-49	-0.20102485439184647
1210	50-51	-0.16954329910899446
1210	52-53	-0.12421138123922049
1210	54-55	-0.15802671250422407
1210	56-57	-0.17719251647240952
1210	58-59	-0.13747466716913692
1210	60-61	-0.1572526941411141
1210	62-63	-0.26928714450215807
1210	64-65	-0.12339134070108315
1210	66-67	-0.15961229580718594
1210	68-69	-0.1883555674436721
1210	70-71	-0.17104844620083526
1210	72-73	-0.2790989992578048
1210	74-75	-0.22046104034521363
1210	76-77	-0.3928799974700752
1210	78-79	-0.18979647140425726
1210	80-81	-0.046466239862006375
1210	82-83	-0.14853194914014978
1210	84-85	-0.12840223945098472
1210	86-87	-0.08211750516779404
1210	88-89	0.058690698236517846
1210	90-91	0.061700611270211425
1210	92-93	0.035208495059578127
1210	94-95	-0.007465679147841797
1210	96-97	0.06291673301939937
1210	98-99	0.3442293743388021
1210	100-101	0.23583234683811582
1211	1	0.012311848001331782
1211	2	-0.1225885490586407
1211	3	-0.29492171020063296
1211	4	-0.2084471701735211
1211	5	-0.07722868026100116
1211	6	-0.24122547443794673
1211	7	-0.1926305232233716
1211	8	-0.5085703261296075
1211	9	-0.11232592366120997
1211	10-11	-0.21433227547716882
1211	12-13	-0.1142500239642743
1211	14-15	-0.0829152075042714
1211	16-17	-0.028806063277286853
1211	18-19	-0.07562308014819763
1211	20-21	-0.1538292832330086
1211	22-23	-0.15703374155369687
1211	24-25	-0.08350813975804527
1211	26-27	-0.13305251063524537
1211	28-29	-0.118099650952459
1211	30-31	-0.13941514781591735
1211	32-33	-0.09662387605646927
1211	34-35	-0.1254506706328229
1211	36-37	-0.13424223664029
1211	38-39	-0.023600641807114187
1211	40-41	-0.09846958169501363
1211	42-43	-0.08269856242758067
1211	44-45	-0.05706216659628183
1211	46-47	-0.03343721627495455
1211	48-49	-0.10751940825226569
1211	50-51	-0.04705642575858349
1211	52-53	-0.06902420753497296
1211	54-55	-0.07343179712745496
1211	56-57	-0.11312052470554335
1211	58-59	-0.060708979207930724
1211	60-61	-0.15193725199963382
1211	62-63	-0.06350808867672697
1211	64-65	-0.07660421108778337
1211	66-67	-0.06172454670750227
1211	68-69	-0.05827285685297312
1211	70-71	-0.02444832906051886
1211	72-73	-0.039486877447892255
1211	74-75	-0.0157570704518335
1211	76-77	-0.042222021063793136
1211	78-79	0.07959822844949827
1211	80-81	0.07446461995171916
1211	82-83	-0.023367898951491384
1211	84-85	0.03594994171312038
1211	86-87	0.00778431657701617
1211	88-89	0.13613287258675655
1211	90-91	0.04787547723222474
1211	92-93	0.11438087595234236
1211	94-95	0.10718825214487282
1211	96-97	0.17667730605010945
1211	98-99	0.3966386806923552
1211	100-101	0.2716892868539702
1212	1	-0.09453897194113026
1212	2	-0.06541365761892237
1212	3	-0.3271553460670944
1212	4	-0.1397743271051084
1212	5	-0.029135773938101295
1212	6	-0.21156388974754492
1212	7	-0.21088529644957532
1212	8	-0.2589930489443546
1212	9	-0.1592378204820406
1212	10-11	-0.156343425078326
1212	12-13	-0.02995749702721895
1212	14-15	-0.05440345688119663
1212	16-17	-0.00967507099951348
1212	18-19	-0.03040173741444363
1212	20-21	-0.149590993252815
1212	22-23	-0.08325959103112979
1212	24-25	-0.040770820392062035
1212	26-27	-0.0781952611873109
1212	28-29	-0.13344277603510335
1212	30-31	-0.13040127142760838
1212	32-33	-0.1465923530752704
1212	34-35	-0.11831442687640248
1212	36-37	-0.12228304678868795
1212	38-39	-0.10615723909710795
1212	40-41	-0.1081722354818524
1212	42-43	-0.05858619215513272
1212	44-45	-0.11479269142927251
1212	46-47	-0.16831547827714388
1212	48-49	-0.1350038349295346
1212	50-51	-0.11086516182086825
1212	52-53	-0.13017557495644638
1212	54-55	-0.11534499050401337
1212	56-57	-0.112933977854901
1212	58-59	-0.15601438408942414
1212	60-61	-0.18358922739397343
1212	62-63	-0.14735583397435903
1212	64-65	-0.07351167020738103
1212	66-67	-0.08563406916364613
1212	68-69	-0.017945694267268664
1212	70-71	-0.01787679640300155
1212	72-73	-0.0849363688603546
1212	74-75	-0.09024588280212242
1212	76-77	-0.15465455361035652
1212	78-79	-0.07291643347158328
1212	80-81	0.018214539224977955
1212	82-83	0.042222388712701786
1212	84-85	0.014662981380773488
1212	86-87	0.023271258453085863
1212	88-89	0.14691745920282528
1212	90-91	0.05365902613686302
1212	92-93	0.0445105797665164
1212	94-95	3.025219401990853E-4
1212	96-97	0.07029601097897853
1212	98-99	0.27993401129175766
1212	100-101	0.1744315398232814
1213	1	3.5602248214772203E-4
1213	2	-0.07969889791909424
1213	3	-0.07530095852946062
1213	4	0.0034321309622455942
1213	5	-0.0838257628850414
1213	6	-0.180921305414806
1213	7	-0.24783533767106292
1213	8	-0.29396743458546126
1213	9	-0.1131436089902138
1213	10-11	-0.11003501735032017
1213	12-13	-0.04630791697307757
1213	14-15	-0.020836720049587143
1213	16-17	0.021620140680497002
1213	18-19	-0.039476872738511304
1213	20-21	-0.1123800503849921
1213	22-23	-0.06748280206783619
1213	24-25	-0.00852518128612445
1213	26-27	-0.11278438189239637
1213	28-29	-0.09878754188500949
1213	30-31	-0.060132743762061125
1213	32-33	-0.08358352440139782
1213	34-35	-0.004571798165166285
1213	36-37	-0.02400304912897866
1213	38-39	-0.03541613607877281
1213	40-41	-0.05707699297034452
1213	42-43	-0.0248870611228611
1213	44-45	-0.046537296928669036
1213	46-47	-0.013984136429556315
1213	48-49	-0.08407473188884751
1213	50-51	-0.03476168826911419
1213	52-53	-3.4699294943862924E-4
1213	54-55	-0.0787671253780644
1213	56-57	-0.07063577463481607
1213	58-59	-0.028393350217228885
1213	60-61	-0.10708086208049394
1213	62-63	-0.009331913236763967
1213	64-65	-0.03576220585240719
1213	66-67	-0.08295328930350365
1213	68-69	-0.05899568285281731
1213	70-71	-0.09201464014304861
1213	72-73	-0.13218035197701283
1213	74-75	-0.022180553194615982
1213	76-77	-0.0345192425416343
1213	78-79	-0.03182125814173986
1213	80-81	0.03357724721109889
1213	82-83	-0.04017193936375918
1213	84-85	-0.07649420313525468
1213	86-87	0.03500102169643071
1213	88-89	0.12188853312275683
1213	90-91	0.008296309656508072
1213	92-93	0.16203262725550616
1213	94-95	0.06081856356904325
1213	96-97	0.10876444778712369
1213	98-99	0.3014703147802962
1213	100-101	0.15047667086599148
1214	1	0.012496083716843742
1214	2	-0.04749328743399417
1214	3	-0.22419348835177288
1214	4	-0.12336737807712694
1214	5	-0.04875420111496709
1214	6	-0.14264279849074768
1214	7	-0.1441547876158964
1214	8	-0.23540259343937464
1214	9	-0.07852956721125537
1214	10-11	-0.11207552123904208
1214	12-13	-0.07614869296183713
1214	14-15	-0.03182105118938949
1214	16-17	-0.03205645168799265
1214	18-19	-0.04465423234321264
1214	20-21	-0.14988504482477794
1214	22-23	-0.1274768971785747
1214	24-25	-0.13887917794537685
1214	26-27	-0.1182931653373771
1214	28-29	-0.13871304037846954
1214	30-31	-0.15056851670579618
1214	32-33	-0.06262010416338626
1214	34-35	-0.1125434038640023
1214	36-37	-0.09913673516844312
1214	38-39	-0.04314893973565148
1214	40-41	-0.1518603080687555
1214	42-43	-0.12498154765036418
1214	44-45	-0.028119206078336845
1214	46-47	-0.05289512110562811
1214	48-49	-0.06216360648926411
1214	50-51	-0.05880042037984623
1214	52-53	-0.08643816736520193
1214	54-55	-0.01517121120457432
1214	56-57	-0.05999311167499144
1214	58-59	-0.07226581124840692
1214	60-61	-0.12424027370579438
1214	62-63	-0.0901591568936908
1214	64-65	-0.05741531653448817
1214	66-67	-0.10855214357655285
1214	68-69	-0.06751283983951595
1214	70-71	-0.028495817867607798
1214	72-73	0.01339886013627023
1214	74-75	-0.06085366170955808
1214	76-77	-0.1395307527704972
1214	78-79	-0.04494655253683533
1214	80-81	0.042205756279983575
1214	82-83	4.0579938006146676E-4
1214	84-85	0.019112705004246777
1214	86-87	0.053263281875786106
1214	88-89	0.16150124210014383
1214	90-91	0.061905432025746165
1214	92-93	0.06918923997159254
1214	94-95	0.12245386673588143
1214	96-97	0.2012084614333105
1214	98-99	0.3742453129272363
1214	100-101	0.3271100556181352
1215	1	-0.06404301517421374
1215	2	-0.11604297228869598
1215	3	-0.24724959142085368
1215	4	-0.22845253928611697
1215	5	-0.026339422991625838
1215	6	-0.05559767921651826
1215	7	-0.14481589261067995
1215	8	-0.11289994410757487
1215	9	-0.1333087801798314
1215	10-11	-0.11668532140638632
1215	12-13	-0.07657007438240271
1215	14-15	-0.07021650263833834
1215	16-17	-0.04430830699021726
1215	18-19	-0.08696221731801757
1215	20-21	-0.23061236333460045
1215	22-23	-0.08777475444966854
1215	24-25	-0.09503446901290857
1215	26-27	-0.1756330848694745
1215	28-29	-0.13755553580396196
1215	30-31	-0.0766262727497633
1215	32-33	-0.06996033433518534
1215	34-35	-0.09853496073015577
1215	36-37	-0.14124454339192027
1215	38-39	-0.0022741321530475034
1215	40-41	-0.1334825317530246
1215	42-43	-0.1458963873971868
1215	44-45	-0.030870212643876016
1215	46-47	-0.030952010863103396
1215	48-49	-0.04124150520766534
1215	50-51	-0.11280583517491038
1215	52-53	-0.08333508920193111
1215	54-55	-0.10320327527472273
1215	56-57	-0.10184908934121495
1215	58-59	-0.07399368482091973
1215	60-61	-0.09662370111516339
1215	62-63	-0.061197315289888365
1215	64-65	-0.06496460456688169
1215	66-67	-0.054489539216881155
